athlete_id,athlete_display_name,team,pos,headshot,gp,min_pg,pts_pg,reb_pg,ast_pg,bpm,impact
4711294.0,Matas Buzelis,CHI,F,https://a.espncdn.com/i/headshots/nba/players/full/4711294.png,77,29.19,16.26,5.82,2.05,-1.0,-0.61
4431736.0,Toumani Camara,POR,F,https://a.espncdn.com/i/headshots/nba/players/full/4431736.png,82,33.29,13.41,5.13,2.45,-1.0,-0.69
4278516.0,Ethan Thompson,IND,G,https://a.espncdn.com/i/headshots/nba/players/full/4278516.png,32,20.47,6.97,2.16,1.78,-1.0,-0.43
3913174.0,Luke Kennard,PHX,G,https://a.espncdn.com/i/headshots/nba/players/full/3913174.png,78,21.56,8.36,2.33,2.23,-1.0,-0.45
4683778.0,Jared McCain,PHI,G,https://a.espncdn.com/i/headshots/nba/players/full/4683778.png,67,17.36,8.33,2.04,1.34,-1.01,-0.37
4845363.0,Cam Christie,LAC,G,https://a.espncdn.com/i/headshots/nba/players/full/4845363.png,54,8.87,2.89,1.44,0.57,-1.04,-0.19
3064230.0,Cameron Payne,PHI,PG,https://a.espncdn.com/i/headshots/nba/players/full/3064230.png,22,17.05,7.41,2.0,2.64,-1.04,-0.37
4432810.0,Isaiah Stewart,MEM,F,https://a.espncdn.com/i/headshots/nba/players/full/4432810.png,58,22.66,10.02,5.0,1.14,-1.06,-0.5
4997528.0,Nikola Jovic,MIA,F,https://a.espncdn.com/i/headshots/nba/players/full/4997528.png,46,17.61,7.48,3.33,2.22,-1.06,-0.39
4397071.0,Mac McClung,IND,G,https://a.espncdn.com/i/headshots/nba/players/full/4397071.png,11,12.27,6.09,0.91,0.91,-1.07,-0.27
4888725.0,Ryan Dunn,PHX,F,https://a.espncdn.com/i/headshots/nba/players/full/4888725.png,70,19.37,5.81,4.24,1.46,-1.08,-0.44
4432646.0,Kennedy Chandler,UTA,G,https://a.espncdn.com/i/headshots/nba/players/full/4432646.png,11,32.18,15.0,3.36,6.73,-1.09,-0.73
4433627.0,Keyonte George,UTA,G,https://a.espncdn.com/i/headshots/nba/players/full/4433627.png,54,33.07,23.61,3.69,6.15,-1.09,-0.75
2993874.0,Kyle Anderson,TOR,F,https://a.espncdn.com/i/headshots/nba/players/full/2993874.png,43,19.88,6.19,3.49,2.93,-1.1,-0.46
3150844.0,Moritz Wagner,BKN,F,https://a.espncdn.com/i/headshots/nba/players/full/3150844.png,36,11.86,6.86,3.19,0.75,-1.11,-0.27
5044385.0,Leonard Miller,MIN,F,https://a.espncdn.com/i/headshots/nba/players/full/5044385.png,46,15.67,7.85,3.93,0.87,-1.12,-0.37
4592857.0,Isaiah Crawford,HOU,F,https://a.espncdn.com/i/headshots/nba/players/full/4592857.png,14,6.71,2.0,1.14,0.36,-1.12,-0.16
4702656.0,Alijah Martin,TOR,G,https://a.espncdn.com/i/headshots/nba/players/full/4702656.png,23,6.3,2.22,0.91,0.52,-1.12,-0.15
3133602.0,Svi Mykhailiuk,UTA,G,https://a.espncdn.com/i/headshots/nba/players/full/3133602.png,50,23.08,9.38,2.48,1.86,-1.13,-0.54
4277957.0,Isaiah Livers,PHX,F,https://a.espncdn.com/i/headshots/nba/players/full/4277957.png,36,9.69,1.81,1.69,0.58,-1.13,-0.23
4592714.0,Pat Spencer,GSW,G,https://a.espncdn.com/i/headshots/nba/players/full/4592714.png,66,18.56,7.21,2.39,3.52,-1.13,-0.44
4277848.0,Marvin Bagley III,DEN,F,https://a.espncdn.com/i/headshots/nba/players/full/4277848.png,60,20.05,10.45,6.1,1.42,-1.13,-0.47
4683024.0,Killian Hayes,SAC,G,https://a.espncdn.com/i/headshots/nba/players/full/4683024.png,23,17.61,5.52,2.35,3.52,-1.13,-0.41
3936099.0,Derrick Jones Jr.,LAC,F,https://a.espncdn.com/i/headshots/nba/players/full/3936099.png,50,26.94,10.08,3.46,1.38,-1.14,-0.64
4433159.0,Dalen Terry,CHI,F,https://a.espncdn.com/i/headshots/nba/players/full/4433159.png,48,11.46,3.67,1.79,1.38,-1.14,-0.27
4065654.0,Jonathan Isaac,ORL,F,https://a.espncdn.com/i/headshots/nba/players/full/4065654.png,50,10.4,2.68,2.64,0.44,-1.15,-0.25
4432821.0,E.J. Liddell,BKN,F,https://a.espncdn.com/i/headshots/nba/players/full/4432821.png,26,13.42,5.65,2.65,0.92,-1.17,-0.33
2990984.0,Buddy Hield,GSW,G,https://a.espncdn.com/i/headshots/nba/players/full/2990984.png,51,16.08,7.65,2.27,1.39,-1.17,-0.39
2580365.0,Larry Nance Jr.,IND,F,https://a.espncdn.com/i/headshots/nba/players/full/2580365.png,35,12.86,3.74,2.66,0.97,-1.18,-0.32
4711297.0,Justin Edwards,PHI,F,https://a.espncdn.com/i/headshots/nba/players/full/4711297.png,63,15.48,6.13,1.49,1.27,-1.19,-0.38
4576087.0,Peyton Watson,DEN,G,https://a.espncdn.com/i/headshots/nba/players/full/4576087.png,54,29.56,14.61,4.89,2.06,-1.2,-0.74
4431767.0,Christian Braun,DEN,G,https://a.espncdn.com/i/headshots/nba/players/full/4431767.png,44,31.8,11.95,4.8,2.73,-1.2,-0.79
4592691.0,Jake LaRavia,LAL,F,https://a.espncdn.com/i/headshots/nba/players/full/4592691.png,82,25.17,8.22,3.98,1.77,-1.2,-0.63
4700852.0,Chaz Lanier,DET,G,https://a.espncdn.com/i/headshots/nba/players/full/4700852.png,33,8.0,2.42,0.7,0.52,-1.22,-0.2
3074213.0,Omer Yurtseven,GSW,C,https://a.espncdn.com/i/headshots/nba/players/full/3074213.png,9,11.56,3.78,3.33,0.89,-1.24,-0.3
4712863.0,Mouhamed Gueye,ATL,F,https://a.espncdn.com/i/headshots/nba/players/full/4712863.png,77,15.3,4.44,3.57,0.9,-1.25,-0.4
3948153.0,Chris Boucher,BOS,F,https://a.espncdn.com/i/headshots/nba/players/full/3948153.png,9,10.44,2.33,2.0,0.33,-1.25,-0.27
4066317.0,Lindy Waters III,SAS,F,https://a.espncdn.com/i/headshots/nba/players/full/4066317.png,40,7.18,2.38,0.72,0.48,-1.26,-0.19
5174655.0,Chaney Johnson,BKN,F,https://a.espncdn.com/i/headshots/nba/players/full/5174655.png,17,20.29,8.18,4.65,2.12,-1.26,-0.53
4433218.0,Jaden Ivey,DET,G,https://a.espncdn.com/i/headshots/nba/players/full/4433218.png,37,18.11,8.54,2.46,1.84,-1.27,-0.48
4397449.0,Elijah Harkless,UTA,G,https://a.espncdn.com/i/headshots/nba/players/full/4397449.png,26,20.96,6.85,2.04,2.88,-1.27,-0.55
4591725.0,Ryan Rollins,MIL,G,https://a.espncdn.com/i/headshots/nba/players/full/4591725.png,74,32.09,17.31,4.57,5.59,-1.28,-0.86
5105553.0,Julian Phillips,CHI,F,https://a.espncdn.com/i/headshots/nba/players/full/5105553.png,48,8.94,2.92,1.02,0.21,-1.28,-0.24
4914336.0,Shaedon Sharpe,POR,G,https://a.espncdn.com/i/headshots/nba/players/full/4914336.png,50,29.42,20.84,4.34,2.64,-1.28,-0.78
6583.0,Anthony Davis,DAL,F,https://a.espncdn.com/i/headshots/nba/players/full/6583.png,20,31.25,20.35,11.05,2.8,-1.29,-0.84
4277964.0,Xavier Tillman,BOS,F,https://a.espncdn.com/i/headshots/nba/players/full/4277964.png,28,6.64,1.57,1.54,0.46,-1.3,-0.18
4683749.0,TyTy Washington Jr.,LAC,G,https://a.espncdn.com/i/headshots/nba/players/full/4683749.png,15,5.73,1.4,0.4,1.13,-1.3,-0.16
4684793.0,Kyle Filipowski,UTA,F,https://a.espncdn.com/i/headshots/nba/players/full/4684793.png,77,23.4,11.42,7.17,2.57,-1.31,-0.64
4066387.0,Amir Coffey,MIL,G,https://a.espncdn.com/i/headshots/nba/players/full/4066387.png,46,10.67,3.24,1.24,0.59,-1.33,-0.3
4683742.0,Julian Reese,WAS,F,,13,30.92,11.85,10.54,1.85,-1.33,-0.86
4696317.0,Miles Kelly,DAL,G,https://a.espncdn.com/i/headshots/nba/players/full/4696317.png,14,9.64,3.07,1.71,0.86,-1.33,-0.27
3416.0,Nicolas Batum,LAC,F,https://a.espncdn.com/i/headshots/nba/players/full/3416.png,74,17.46,3.96,2.49,0.86,-1.34,-0.49
4593803.0,Jalen Williams,OKC,G,https://a.espncdn.com/i/headshots/nba/players/full/4593803.png,33,28.39,17.06,4.64,5.48,-1.35,-0.8
4433192.0,Tari Eason,HOU,F,https://a.espncdn.com/i/headshots/nba/players/full/4433192.png,60,25.9,10.45,6.27,1.5,-1.35,-0.73
5167876.0,Tyler Smith,DAL,F,https://a.espncdn.com/i/headshots/nba/players/full/5167876.png,12,13.92,4.67,2.75,0.42,-1.35,-0.39
3064560.0,Luke Kornet,SAS,C,https://a.espncdn.com/i/headshots/nba/players/full/3064560.png,69,21.03,6.64,6.09,1.84,-1.35,-0.59
4868423.0,Jaden Hardy,LAL,G,https://a.espncdn.com/i/headshots/nba/players/full/4868423.png,57,15.79,9.18,1.51,1.02,-1.35,-0.44
4687718.0,Josh Minott,BOS,F,https://a.espncdn.com/i/headshots/nba/players/full/4687718.png,49,16.98,7.43,3.22,0.94,-1.36,-0.48
4432171.0,Moses Moody,GSW,G,https://a.espncdn.com/i/headshots/nba/players/full/4432171.png,60,25.68,12.13,3.33,1.63,-1.36,-0.73
3102530.0,Jusuf Nurkic,UTA,C,https://a.espncdn.com/i/headshots/nba/players/full/3102530.png,41,26.44,10.9,10.37,4.78,-1.37,-0.75
4431778.0,Christian Koloko,LAL,C,https://a.espncdn.com/i/headshots/nba/players/full/4431778.png,27,13.26,2.7,3.0,0.67,-1.37,-0.38
6475.0,Klay Thompson,DAL,G,https://a.espncdn.com/i/headshots/nba/players/full/6475.png,69,21.65,11.74,2.07,1.39,-1.4,-0.63
5105806.0,Jett Howard,ORL,G,https://a.espncdn.com/i/headshots/nba/players/full/5105806.png,55,12.71,5.47,1.58,0.82,-1.42,-0.38
4610139.0,Jeremy Sochan,POR,F,https://a.espncdn.com/i/headshots/nba/players/full/4610139.png,44,10.68,3.59,2.43,0.91,-1.42,-0.32
3136777.0,Jae'Sean Tate,HOU,F,https://a.espncdn.com/i/headshots/nba/players/full/3136777.png,45,8.98,2.87,1.62,0.56,-1.46,-0.27
4433188.0,Devin Carter,ATL,G,https://a.espncdn.com/i/headshots/nba/players/full/4433188.png,38,18.45,8.92,3.29,2.66,-1.46,-0.56
4023.0,Garrett Temple,TOR,G,https://a.espncdn.com/i/headshots/nba/players/full/4023.png,22,3.32,0.77,0.41,0.41,-1.48,-0.1
4066268.0,Duop Reath,POR,C,https://a.espncdn.com/i/headshots/nba/players/full/4066268.png,32,8.0,2.94,1.19,0.31,-1.48,-0.25
3922230.0,Aaron Holiday,HOU,G,https://a.espncdn.com/i/headshots/nba/players/full/3922230.png,57,13.67,5.47,1.02,1.05,-1.49,-0.42
4432582.0,Max Christie,DAL,G,https://a.espncdn.com/i/headshots/nba/players/full/4432582.png,77,29.13,12.27,3.23,1.96,-1.5,-0.91
3064440.0,Zach LaVine,SAC,G,https://a.espncdn.com/i/headshots/nba/players/full/3064440.png,39,31.44,19.18,2.77,2.28,-1.5,-0.98
5107897.0,Jonathan Mogbo,TOR,F,https://a.espncdn.com/i/headshots/nba/players/full/5107897.png,38,6.61,1.61,1.79,0.66,-1.53,-0.21
4997539.0,Luke Travers,CLE,F,https://a.espncdn.com/i/headshots/nba/players/full/4997539.png,12,8.75,2.33,2.0,0.75,-1.53,-0.28
5060631.0,Adou Thiero,LAL,F,https://a.espncdn.com/i/headshots/nba/players/full/5060631.png,25,6.04,1.88,1.12,0.4,-1.55,-0.2
4065778.0,Max Strus,CLE,G,https://a.espncdn.com/i/headshots/nba/players/full/4065778.png,12,24.0,11.17,5.42,2.0,-1.56,-0.78
5160992.0,Alex Sarr,WAS,C,https://a.espncdn.com/i/headshots/nba/players/full/5160992.png,48,27.21,16.31,7.4,2.71,-1.56,-0.88
3155535.0,Kevon Looney,LAL,F,https://a.espncdn.com/i/headshots/nba/players/full/3155535.png,21,14.62,2.81,5.62,1.62,-1.57,-0.48
4709138.0,Brandin Podziemski,GSW,G,https://a.espncdn.com/i/headshots/nba/players/full/4709138.png,82,28.46,13.82,5.11,3.71,-1.58,-0.94
3133635.0,Jevon Carter,CHI,G,https://a.espncdn.com/i/headshots/nba/players/full/3133635.png,53,16.38,6.4,1.68,1.64,-1.58,-0.54
2581018.0,Kentavious Caldwell-Pope,PHI,G,https://a.espncdn.com/i/headshots/nba/players/full/2581018.png,51,21.25,8.39,2.45,2.73,-1.59,-0.7
4278078.0,P.J. Washington,DAL,F,https://a.espncdn.com/i/headshots/nba/players/full/4278078.png,56,30.93,14.16,7.04,1.75,-1.6,-1.03
4397014.0,Quentin Grimes,LAL,G,https://a.espncdn.com/i/headshots/nba/players/full/4397014.png,75,29.49,13.41,3.64,3.25,-1.6,-0.98
4280151.0,Corey Kispert,WAS,F,https://a.espncdn.com/i/headshots/nba/players/full/4280151.png,58,18.66,9.17,2.28,1.59,-1.61,-0.63
4871145.0,Josh Giddey,CHI,G,https://a.espncdn.com/i/headshots/nba/players/full/4871145.png,54,32.09,17.02,8.3,9.15,-1.61,-1.08
5124612.0,VJ Edgecombe,PHI,G,https://a.espncdn.com/i/headshots/nba/players/full/5124612.png,75,35.01,15.99,5.64,4.2,-1.61,-1.17
4397233.0,Pete Nance,MIL,F,https://a.espncdn.com/i/headshots/nba/players/full/4397233.png,47,15.57,5.4,2.66,1.02,-1.61,-0.52
4997536.0,Gui Santos,GSW,F,https://a.espncdn.com/i/headshots/nba/players/full/4997536.png,68,20.56,9.19,3.91,2.34,-1.61,-0.69
3209.0,Jeff Green,HOU,F,https://a.espncdn.com/i/headshots/nba/players/full/3209.png,30,5.87,2.23,0.83,0.27,-1.62,-0.2
3134916.0,Jordan McLaughlin,SAS,G,https://a.espncdn.com/i/headshots/nba/players/full/3134916.png,44,6.43,2.02,0.73,0.86,-1.63,-0.22
4433246.0,Patrick Baldwin Jr.,LAC,G,https://a.espncdn.com/i/headshots/nba/players/full/4433246.png,9,11.44,3.67,2.56,0.56,-1.64,-0.39
3155942.0,Domantas Sabonis,SAC,F,https://a.espncdn.com/i/headshots/nba/players/full/3155942.png,19,29.74,15.84,11.37,4.11,-1.65,-1.02
4683774.0,Bronny James,LAL,G,https://a.espncdn.com/i/headshots/nba/players/full/4683774.png,42,8.98,2.9,0.55,1.21,-1.66,-0.31
4431679.0,Precious Achiuwa,SAC,PF,https://a.espncdn.com/i/headshots/nba/players/full/4431679.png,73,23.96,10.08,6.74,1.38,-1.67,-0.83
3914044.0,Landry Shamet,NYK,G,https://a.espncdn.com/i/headshots/nba/players/full/3914044.png,51,23.0,9.31,1.8,1.41,-1.7,-0.81
5211175.0,Zaccharie Risacher,DAL,F,https://a.espncdn.com/i/headshots/nba/players/full/5211175.png,67,22.42,9.57,3.84,1.13,-1.71,-0.8
4277811.0,Collin Sexton,LAL,G,https://a.espncdn.com/i/headshots/nba/players/full/4277811.png,68,23.72,15.44,2.28,3.28,-1.71,-0.85
3032979.0,Dennis Schroder,SAC,G,https://a.espncdn.com/i/headshots/nba/players/full/3032979.png,70,24.2,10.8,2.71,4.87,-1.73,-0.87
4432847.0,Terrence Shannon Jr.,MIN,G,https://a.espncdn.com/i/headshots/nba/players/full/4432847.png,43,12.42,5.6,1.14,0.88,-1.73,-0.45
4595400.0,Olivier-Maxence Prosper,MEM,F,https://a.espncdn.com/i/headshots/nba/players/full/4595400.png,52,18.9,10.19,3.6,0.98,-1.74,-0.69
4066421.0,Lonzo Ball,CLE,G,https://a.espncdn.com/i/headshots/nba/players/full/4066421.png,35,20.8,4.57,4.0,3.89,-1.75,-0.76
3134932.0,John Konchar,MEM,G,https://a.espncdn.com/i/headshots/nba/players/full/3134932.png,56,19.93,4.43,4.29,2.11,-1.76,-0.73
5157066.0,Johnny Furphy,IND,G,https://a.espncdn.com/i/headshots/nba/players/full/5157066.png,35,18.29,5.14,4.37,1.17,-1.76,-0.67
2583632.0,Royce O'Neale,CHA,F,https://a.espncdn.com/i/headshots/nba/players/full/2583632.png,78,28.37,9.81,4.77,2.67,-1.79,-1.06
4065731.0,Jay Huff,IND,C,https://a.espncdn.com/i/headshots/nba/players/full/4065731.png,82,21.01,9.55,3.95,1.48,-1.8,-0.79
4065732.0,De'Andre Hunter,CLE,F,https://a.espncdn.com/i/headshots/nba/players/full/4065732.png,45,26.16,13.67,4.11,2.0,-1.83,-1.0
4395620.0,Hunter Tyson,DEN,F,https://a.espncdn.com/i/headshots/nba/players/full/4395620.png,21,7.71,2.19,1.71,0.81,-1.85,-0.3
4906923.0,Bobi Klintman,DET,F,https://a.espncdn.com/i/headshots/nba/players/full/4906923.png,12,6.17,1.83,1.58,0.5,-1.86,-0.24
3195.0,Mike Conley,BOS,G,https://a.espncdn.com/i/headshots/nba/players/full/3195.png,54,18.41,4.54,1.72,2.91,-1.89,-0.72
4396818.0,Jordan Miller,LAC,G,https://a.espncdn.com/i/headshots/nba/players/full/4396818.png,60,22.03,9.97,3.03,2.27,-1.89,-0.87
4684272.0,Ja'Kobe Walter,TOR,G,https://a.espncdn.com/i/headshots/nba/players/full/4684272.png,72,20.44,7.51,2.57,1.19,-1.93,-0.82
4683935.0,Blake Wesley,POR,G,https://a.espncdn.com/i/headshots/nba/players/full/4683935.png,31,11.71,4.77,1.26,2.0,-1.93,-0.47
4702177.0,Keon Ellis,BKN,G,https://a.espncdn.com/i/headshots/nba/players/full/4702177.png,72,20.5,6.67,1.88,1.0,-1.94,-0.83
4594326.0,Kris Murray,MEM,F,https://a.espncdn.com/i/headshots/nba/players/full/4594326.png,57,23.46,5.81,3.61,1.42,-1.95,-0.95
5159925.0,Nikola Topic,OKC,G,https://a.espncdn.com/i/headshots/nba/players/full/5159925.png,10,16.1,5.2,1.9,4.4,-1.95,-0.65
4411057.0,Kevin McCullar Jr.,NYK,G,https://a.espncdn.com/i/headshots/nba/players/full/4411057.png,19,8.16,2.63,1.47,1.05,-1.96,-0.33
4397020.0,Luguentz Dort,ATL,G,https://a.espncdn.com/i/headshots/nba/players/full/4397020.png,69,26.83,8.35,3.55,1.23,-2.0,-1.12
4897943.0,Dalton Knecht,LAL,F,https://a.espncdn.com/i/headshots/nba/players/full/4897943.png,54,10.22,4.22,1.39,0.39,-2.0,-0.43
3213.0,Al Horford,GSW,C,https://a.espncdn.com/i/headshots/nba/players/full/3213.png,45,21.58,8.27,4.87,2.58,-2.0,-0.9
4897449.0,Malevy Leons,GSW,F,https://a.espncdn.com/i/headshots/nba/players/full/4897449.png,25,11.04,3.32,2.12,0.92,-2.01,-0.46
4277869.0,Jose Alvarado,NOP,G,https://a.espncdn.com/i/headshots/nba/players/full/4277869.png,69,19.87,7.39,2.48,3.39,-2.06,-0.85
4870562.0,Dominick Barlow,PHI,F,https://a.espncdn.com/i/headshots/nba/players/full/4870562.png,71,23.73,7.68,4.79,1.23,-2.07,-1.02
3908845.0,John Collins,DET,F,https://a.espncdn.com/i/headshots/nba/players/full/3908845.png,69,27.09,13.55,5.32,1.01,-2.07,-1.17
4578893.0,Vit Krejci,ATL,G,https://a.espncdn.com/i/headshots/nba/players/full/4578893.png,65,21.37,8.46,2.28,1.54,-2.08,-0.93
4397784.0,Malachi Smith,BKN,G,,15,23.93,8.27,3.4,3.27,-2.09,-1.04
4431675.0,Trendon Watford,PHI,F,https://a.espncdn.com/i/headshots/nba/players/full/4431675.png,53,16.3,6.53,3.28,2.49,-2.1,-0.71
4066262.0,Malik Monk,SAC,G,https://a.espncdn.com/i/headshots/nba/players/full/4066262.png,62,21.98,12.45,1.89,2.98,-2.13,-0.98
4432907.0,Justin Champagnie,WAS,F,https://a.espncdn.com/i/headshots/nba/players/full/4432907.png,68,20.25,8.78,5.65,1.24,-2.13,-0.9
4397821.0,Nate Williams,GSW,G,https://a.espncdn.com/i/headshots/nba/players/full/4397821.png,14,17.21,8.0,2.14,1.0,-2.13,-0.76
4279118.0,Keaton Wallace,ATL,G,https://a.espncdn.com/i/headshots/nba/players/full/4279118.png,52,10.29,3.58,1.08,1.81,-2.14,-0.46
2991043.0,Caris LeVert,MIL,G,https://a.espncdn.com/i/headshots/nba/players/full/2991043.png,60,19.23,7.38,1.95,2.65,-2.15,-0.86
2990962.0,Taurean Prince,DET,F,https://a.espncdn.com/i/headshots/nba/players/full/2990962.png,26,23.58,9.19,3.12,1.77,-2.15,-1.06
3448.0,Brook Lopez,LAC,C,https://a.espncdn.com/i/headshots/nba/players/full/3448.png,75,21.8,8.45,3.64,1.29,-2.16,-0.98
4066648.0,Rui Hachimura,LAC,F,https://a.espncdn.com/i/headshots/nba/players/full/4066648.png,68,28.34,11.47,3.32,0.84,-2.2,-1.3
4432887.0,Tyson Etienne,BKN,G,https://a.espncdn.com/i/headshots/nba/players/full/4432887.png,24,15.83,7.88,1.12,1.67,-2.21,-0.73
5175643.0,Egor Demin,BKN,G,https://a.espncdn.com/i/headshots/nba/players/full/5175643.png,52,25.1,10.31,3.17,3.33,-2.22,-1.16
4432809.0,Cole Anthony,MIL,G,https://a.espncdn.com/i/headshots/nba/players/full/4432809.png,35,15.06,6.69,2.49,3.46,-2.24,-0.7
4606840.0,Jamir Watkins,WAS,G,https://a.espncdn.com/i/headshots/nba/players/full/4606840.png,48,21.46,7.67,4.04,1.4,-2.24,-1.0
5170947.0,AJ Johnson,MEM,G,https://a.espncdn.com/i/headshots/nba/players/full/5170947.png,47,9.68,3.4,1.17,1.0,-2.27,-0.46
4602025.0,Sion James,CHA,G,https://a.espncdn.com/i/headshots/nba/players/full/4602025.png,82,22.44,5.38,3.5,1.99,-2.28,-1.07
3134907.0,Kyle Kuzma,MIL,F,https://a.espncdn.com/i/headshots/nba/players/full/3134907.png,69,26.23,12.99,4.54,2.67,-2.3,-1.26
3155526.0,Dillon Brooks,PHX,F,https://a.espncdn.com/i/headshots/nba/players/full/3155526.png,56,30.39,20.2,3.62,1.77,-2.3,-1.46
4278076.0,Nick Richards,PHX,C,https://a.espncdn.com/i/headshots/nba/players/full/4278076.png,47,14.96,5.87,5.17,0.34,-2.3,-0.72
3064482.0,Bobby Portis,MIA,F,https://a.espncdn.com/i/headshots/nba/players/full/3064482.png,67,24.13,13.66,6.39,1.57,-2.31,-1.16
2528426.0,Jordan Clarkson,NYK,G,https://a.espncdn.com/i/headshots/nba/players/full/2528426.png,73,17.92,8.73,1.77,1.32,-2.31,-0.86
5214637.0,Noah Penda,ORL,F,https://a.espncdn.com/i/headshots/nba/players/full/5214637.png,58,13.12,3.91,3.22,1.21,-2.32,-0.63
4395650.0,Leaky Black,WAS,F,https://a.espncdn.com/i/headshots/nba/players/full/4395650.png,15,28.8,7.07,5.0,1.47,-2.33,-1.4
4997537.0,Tristan Vukcevic,WAS,F,https://a.espncdn.com/i/headshots/nba/players/full/4997537.png,49,13.67,9.0,3.0,1.12,-2.35,-0.67
4432185.0,Micah Peavy,NOP,G,https://a.espncdn.com/i/headshots/nba/players/full/4432185.png,61,14.97,4.3,1.92,1.0,-2.36,-0.74
4702384.0,Nique Clifford,SAC,G,https://a.espncdn.com/i/headshots/nba/players/full/4702384.png,75,25.09,8.6,3.76,2.39,-2.37,-1.24
4396909.0,Aaron Nesmith,IND,G,https://a.espncdn.com/i/headshots/nba/players/full/4396909.png,45,29.64,13.8,4.16,1.91,-2.38,-1.47
4431690.0,Zeke Nnaji,DEN,F,https://a.espncdn.com/i/headshots/nba/players/full/4431690.png,52,12.06,3.65,2.62,0.56,-2.4,-0.6
4065670.0,Bruce Brown,DEN,G,https://a.espncdn.com/i/headshots/nba/players/full/4065670.png,82,24.34,7.91,3.88,2.12,-2.4,-1.22
5105839.0,Brice Sensabaugh,UTA,F,https://a.espncdn.com/i/headshots/nba/players/full/5105839.png,74,23.82,15.08,3.12,1.93,-2.42,-1.2
4395712.0,Andrew Nembhard,IND,G,https://a.espncdn.com/i/headshots/nba/players/full/4395712.png,57,31.33,16.95,2.81,7.67,-2.42,-1.58
4702745.0,Amari Williams,BOS,F,https://a.espncdn.com/i/headshots/nba/players/full/4702745.png,21,6.9,1.43,1.9,0.48,-2.42,-0.35
5174563.0,Kyshawn George,WAS,F,https://a.espncdn.com/i/headshots/nba/players/full/5174563.png,48,28.94,14.79,5.1,4.46,-2.43,-1.46
4594327.0,Keegan Murray,SAC,F,https://a.espncdn.com/i/headshots/nba/players/full/4594327.png,23,34.57,13.96,5.74,1.65,-2.44,-1.76
4432173.0,Sharife Cooper,WAS,G,https://a.espncdn.com/i/headshots/nba/players/full/4432173.png,41,17.1,8.12,2.1,3.02,-2.47,-0.88
5112087.0,Jaylen Wells,MEM,F,https://a.espncdn.com/i/headshots/nba/players/full/5112087.png,69,26.39,12.54,3.19,1.61,-2.49,-1.37
4432813.0,Jeremiah Robinson-Earl,IND,F,https://a.espncdn.com/i/headshots/nba/players/full/4432813.png,22,16.45,4.59,4.68,0.68,-2.51,-0.86
5105637.0,Adem Bona,PHI,C,https://a.espncdn.com/i/headshots/nba/players/full/5105637.png,71,17.39,4.85,4.32,0.45,-2.55,-0.92
4397475.0,AJ Green,MIL,G,https://a.espncdn.com/i/headshots/nba/players/full/4397475.png,78,29.14,10.37,2.73,1.95,-2.55,-1.55
4702352.0,Kobe Sanders,LAC,G,https://a.espncdn.com/i/headshots/nba/players/full/4702352.png,68,19.9,7.28,2.25,1.6,-2.57,-1.07
4703421.0,Taelon Peter,IND,G,https://a.espncdn.com/i/headshots/nba/players/full/4703421.png,38,12.95,4.5,1.55,1.05,-2.58,-0.7
4397040.0,Brandon Williams,DAL,G,https://a.espncdn.com/i/headshots/nba/players/full/4397040.png,66,22.18,13.02,2.89,3.88,-2.58,-1.19
4431941.0,RayJ Dennis,IND,G,https://a.espncdn.com/i/headshots/nba/players/full/4431941.png,17,12.12,4.35,1.53,1.94,-2.62,-0.66
5107173.0,Danny Wolf,BKN,F,https://a.espncdn.com/i/headshots/nba/players/full/5107173.png,57,20.91,8.91,4.93,2.23,-2.62,-1.14
6585.0,Andre Drummond,NYK,C,https://a.espncdn.com/i/headshots/nba/players/full/6585.png,63,19.6,6.4,8.44,1.27,-2.63,-1.07
4432190.0,Andre Jackson Jr.,MIL,G,https://a.espncdn.com/i/headshots/nba/players/full/4432190.png,46,8.83,2.46,1.57,0.93,-2.64,-0.49
3914285.0,Drew Eubanks,SAC,F,https://a.espncdn.com/i/headshots/nba/players/full/3914285.png,42,13.19,5.21,3.02,0.45,-2.68,-0.74
3133603.0,Kelly Oubre Jr.,IND,G,https://a.espncdn.com/i/headshots/nba/players/full/3133603.png,50,31.5,14.1,5.04,1.6,-2.71,-1.78
6609.0,Khris Middleton,WAS,F,https://a.espncdn.com/i/headshots/nba/players/full/6609.png,63,22.83,10.16,3.67,2.79,-2.73,-1.3
4065673.0,Tony Bradley,IND,C,https://a.espncdn.com/i/headshots/nba/players/full/4065673.png,40,11.32,4.05,2.9,0.55,-2.75,-0.65
4433629.0,Ryan Nembhard,ATL,G,https://a.espncdn.com/i/headshots/nba/players/full/4433629.png,60,19.5,6.62,2.22,5.27,-2.77,-1.13
2528588.0,Doug McDermott,SAC,F,https://a.espncdn.com/i/headshots/nba/players/full/2528588.png,29,15.14,5.66,1.28,0.76,-2.77,-0.87
5238230.0,Tre Johnson,WAS,G,https://a.espncdn.com/i/headshots/nba/players/full/5238230.png,60,23.97,12.22,2.83,2.03,-2.77,-1.38
4065663.0,Josh Okogie,UTA,G,https://a.espncdn.com/i/headshots/nba/players/full/4065663.png,78,17.44,4.53,2.56,0.88,-2.78,-1.01
4395623.0,Trey Jemison III,NYK,F,https://a.espncdn.com/i/headshots/nba/players/full/4395623.png,12,6.83,1.08,1.42,0.42,-2.78,-0.4
